"FinancialYear","HBR","HBRQF","SIMD","Dataset","DatasetQF","DischargeCount","DischargeCountQF","DischargeRates","DischargeRatesQF","PatientsCount","PatientCountQF","PatientsRates","PatientRatesQF","HospitalResidentsCount","HospitalResidentsCountQF","HospitalResidentsRates","HospitalResidentsRatesQF"
"2006/07","S08000016"," ",5,"SMR04"," ","80"," ","549.75"," ","60"," ","412.31"," ","10"," ","68.72"," "
"2006/07","S08000017"," ",1,"SMR04"," ","100"," ","808.93"," ","70"," ","566.25"," ","20"," ","161.79"," "
"2006/07","S08000017"," ",2,"SMR04"," ","170"," ","619.65"," ","130"," ","473.85"," ","40"," ","145.8"," "
"2006/07","S08000017"," ",3,"SMR04"," ","210"," ","363.15"," ","160"," ","276.68"," ","40"," ","69.17"," "
"2006/07","S08000017"," ",4,"SMR04"," ","130"," ","314.73"," ","110"," ","266.31"," ","30"," ","72.63"," "
"2006/07","S08000017"," ",5,"SMR04"," ","30"," ","276.5"," ","20"," ","184.33"," ","10"," ","92.17"," "
"2006/07","S08000029"," ",1,"SMR04"," ","430"," ","679.58"," ","300"," ","474.13"," ","70"," ","110.63"," "
"2006/07","S08000029"," ",2,"SMR04"," ","390"," ","536.12"," ","280"," ","384.91"," ","110"," ","151.21"," "
"2006/07","S08000029"," ",3,"SMR04"," ","360"," ","470.53"," ","240"," ","313.68"," ","70"," ","91.49"," "
"2006/07","S08000029"," ",4,"SMR04"," ","280"," ","357.82"," ","180"," ","230.03"," ","50"," ","63.9"," "
"2006/07","S08000029"," ",5,"SMR04"," ","140"," ","210.59"," ","100"," ","150.42"," ","30"," ","45.13"," "
"2006/07","S08000019"," ",1,"SMR04"," ","270"," ","659.08"," ","190"," ","463.8"," ","30"," ","73.23"," "
"2006/07","S08000019"," ",2,"SMR04"," ","380"," ","512.12"," ","260"," ","350.39"," ","60"," ","80.86"," "
"2006/07","S08000019"," ",3,"SMR04"," ","210"," ","400.21"," ","150"," ","285.86"," ","30"," ","57.17"," "
"2006/07","S08000019"," ",4,"SMR04"," ","200"," ","314.11"," ","140"," ","219.88"," ","50"," ","78.53"," "
"2006/07","S08000019"," ",5,"SMR04"," ","120"," ","209.03"," ","100"," ","174.19"," ","60"," ","104.52"," "
"2006/07","S08000020"," ",1,"SMR04"," ","230"," ","673.11"," ","170"," ","497.51"," ","40"," ","117.06"," "
"2006/07","S08000020"," ",2,"SMR04"," ","380"," ","558.81"," ","270"," ","397.05"," ","70"," ","102.94"," "
"2006/07","S08000020"," ",3,"SMR04"," ","530"," ","411.79"," ","420"," ","326.33"," ","120"," ","93.24"," "
"2006/07","S08000020"," ",4,"SMR04"," ","420"," ","282.8"," ","320"," ","215.47"," ","90"," ","60.6"," "
"2006/07","S08000020"," ",5,"SMR04"," ","340"," ","209.63"," ","280"," ","172.64"," ","80"," ","49.33"," "
"2006/07","S08000031"," ",1,"SMR04"," ","3570"," ","847.74"," ","2520"," ","598.4"," ","620"," ","147.23"," "
"2006/07","S08000031"," ",2,"SMR04"," ","1010"," ","521.2"," ","740"," ","381.87"," ","260"," ","134.17"," "
"2006/07","S08000031"," ",3,"SMR04"," ","570"," ","394.29"," ","410"," ","283.61"," ","130"," ","89.92"," "
"2006/07","S08000031"," ",4,"SMR04"," ","380"," ","267.48"," ","290"," ","204.13"," ","220"," ","154.86"," "
"2006/07","S08000031"," ",5,"SMR04"," ","420"," ","202.61"," ","300"," ","144.72"," ","90"," ","43.42"," "
"2006/07","S08000022"," ",1,"SMR04"," ","290"," ","1125.65"," ","200"," ","776.31"," ","40"," ","155.26"," "
"2006/07","S08000022"," ",2,"SMR04"," ","350"," ","611.77"," ","250"," ","436.98"," ","50"," ","87.4"," "
"2006/07","S08000022"," ",3,"SMR04"," ","430"," ","356.61"," ","360"," ","298.55"," ","110"," ","91.22"," "
"2006/07","S08000022"," ",4,"SMR04"," ","250"," ","316.17"," ","190"," ","240.29"," ","60"," ","75.88"," "
"2006/07","S08000022"," ",5,"SMR04"," ","70"," ","241.18"," ","50"," ","172.27"," ","10"," ","34.45"," "
"2006/07","S08000032"," ",1,"SMR04"," ","1170"," ","698.02"," ","790"," ","471.32"," ","180"," ","107.39"," "
"2006/07","S08000032"," ",2,"SMR04"," ","890"," ","542.14"," ","610"," ","371.58"," ","140"," ","85.28"," "
"2006/07","S08000032"," ",3,"SMR04"," ","540"," ","391.5"," ","370"," ","268.25"," ","170"," ","123.25"," "
"2006/07","S08000032"," ",4,"SMR04"," ","210"," ","227.23"," ","150"," ","162.31"," ","40"," ","43.28"," "
"2006/07","S08000032"," ",5,"SMR04"," ","130"," ","173.19"," ","100"," ","133.22"," ","30"," ","39.97"," "
"2006/07","S08000024"," ",1,"SMR04"," ","860"," ","883.12"," ","600"," ","616.13"," ","120"," ","123.23"," "
"2006/07","S08000024"," ",2,"SMR04"," ","1040"," ","643.48"," ","700"," ","433.11"," ","160"," ","99"," "
"2006/07","S08000024"," ",3,"SMR04"," ","760"," ","607.57"," ","500"," ","399.72"," ","130"," ","103.93"," "
"2006/07","S08000024"," ",4,"SMR04"," ","540"," ","366.04"," ","370"," ","250.81"," ","100"," ","67.79"," "
"2006/07","S08000024"," ",5,"SMR04"," ","720"," ","275.44"," ","500"," ","191.28"," ","150"," ","57.38"," "
"2006/07","S08000025"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2006/07","S08000025"," ",2,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2006/07","S08000025"," ",3,"SMR04"," ","20"," ","214.16"," ","10"," ","107.08"," ","0"," ","0"," "
"2006/07","S08000025"," ",4,"SMR04"," ","10"," ","122.23"," ","10"," ","122.23"," ","0"," ","0"," "
"2006/07","S08000025"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2006/07","S08000026"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2006/07","S08000026"," ",2,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2006/07","S08000026"," ",3,"SMR04"," ","20"," ","160.35"," ","20"," ","160.35"," ","0"," ","0"," "
"2006/07","S08000026"," ",4,"SMR04"," ","10"," ","163.85"," ","10"," ","163.85"," ","0"," ","0"," "
"2006/07","S08000026"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2006/07","S08000030"," ",1,"SMR04"," ","620"," ","866.66"," ","450"," ","629.03"," ","90"," ","125.81"," "
"2006/07","S08000030"," ",2,"SMR04"," ","420"," ","604.76"," ","310"," ","446.37"," ","80"," ","115.19"," "
"2006/07","S08000030"," ",3,"SMR04"," ","350"," ","530.8"," ","260"," ","394.31"," ","80"," ","121.33"," "
"2006/07","S08000030"," ",4,"SMR04"," ","410"," ","339.01"," ","320"," ","264.6"," ","100"," ","82.69"," "
"2006/07","S08000030"," ",5,"SMR04"," ","170"," ","252.24"," ","130"," ","192.89"," ","40"," ","59.35"," "
"2006/07","S08000028"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2006/07","S08000028"," ",2,"SMR04"," ","90"," ","506.73"," ","60"," ","337.82"," ","20"," ","112.61"," "
"2006/07","S08000028"," ",3,"SMR04"," ","30"," ","322.62"," ","30"," ","322.62"," ","10"," ","107.54"," "
"2006/07","S08000028"," ",4,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2006/07","S08000028"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2007/08","S08000015"," ",1,"SMR04"," ","880"," ","840.9"," ","600"," ","573.34"," ","120"," ","114.67"," "
"2007/08","S08000015"," ",2,"SMR04"," ","480"," ","477.44"," ","360"," ","358.08"," ","80"," ","79.57"," "
"2007/08","S08000015"," ",3,"SMR04"," ","190"," ","314.45"," ","130"," ","215.15"," ","50"," ","82.75"," "
"2007/08","S08000015"," ",4,"SMR04"," ","140"," ","247.85"," ","90"," ","159.33"," ","20"," ","35.41"," "
"2007/08","S08000015"," ",5,"SMR04"," ","110"," ","226.09"," ","80"," ","164.43"," ","20"," ","41.11"," "
"2007/08","S08000016"," ",1,"SMR04"," ","40"," ","716.85"," ","30"," ","537.63"," ","0"," ","0"," "
"2007/08","S08000016"," ",2,"SMR04"," ","180"," ","1355.52"," ","90"," ","677.76"," ","20"," ","150.61"," "
"2007/08","S08000016"," ",3,"SMR04"," ","200"," ","550.72"," ","130"," ","357.97"," ","40"," ","110.14"," "
"2007/08","S08000016"," ",4,"SMR04"," ","280"," ","585.52"," ","160"," ","334.58"," ","30"," ","62.73"," "
"2007/08","S08000016"," ",5,"SMR04"," ","40"," ","434.59"," ","30"," ","325.95"," ","0"," ","0"," "
"2007/08","S08000017"," ",1,"SMR04"," ","110"," ","755.86"," ","80"," ","549.71"," ","10"," ","68.71"," "
"2007/08","S08000017"," ",2,"SMR04"," ","200"," ","521.68"," ","160"," ","417.34"," ","40"," ","104.34"," "
"2007/08","S08000017"," ",3,"SMR04"," ","150"," ","308.12"," ","120"," ","246.5"," ","20"," ","41.08"," "
"2007/08","S08000017"," ",4,"SMR04"," ","110"," ","279.26"," ","90"," ","228.48"," ","30"," ","76.16"," "
"2007/08","S08000017"," ",5,"SMR04"," ","20"," ","212.61"," ","20"," ","212.61"," ","0"," ","0"," "
"2007/08","S08000029"," ",1,"SMR04"," ","490"," ","747.83"," ","330"," ","503.64"," ","60"," ","91.57"," "
"2007/08","S08000029"," ",2,"SMR04"," ","470"," ","609.76"," ","310"," ","402.18"," ","90"," ","116.76"," "
"2007/08","S08000029"," ",3,"SMR04"," ","300"," ","381.8"," ","230"," ","292.71"," ","60"," ","76.36"," "
"2007/08","S08000029"," ",4,"SMR04"," ","220"," ","312.21"," ","150"," ","212.87"," ","50"," ","70.96"," "
"2007/08","S08000029"," ",5,"SMR04"," ","180"," ","268.23"," ","130"," ","193.72"," ","40"," ","59.61"," "
"2007/08","S08000019"," ",1,"SMR04"," ","280"," ","706.11"," ","180"," ","453.93"," ","40"," ","100.87"," "
"2007/08","S08000019"," ",2,"SMR04"," ","360"," ","508.67"," ","230"," ","324.98"," ","60"," ","84.78"," "
"2007/08","S08000019"," ",3,"SMR04"," ","220"," ","404.75"," ","160"," ","294.37"," ","20"," ","36.8"," "
"2007/08","S08000019"," ",4,"SMR04"," ","180"," ","270.84"," ","120"," ","180.56"," ","40"," ","60.19"," "
"2007/08","S08000019"," ",5,"SMR04"," ","110"," ","183"," ","90"," ","149.73"," ","60"," ","99.82"," "
"2007/08","S08000020"," ",1,"SMR04"," ","210"," ","634.19"," ","150"," ","452.99"," ","30"," ","90.6"," "
"2007/08","S08000020"," ",2,"SMR04"," ","410"," ","583.01"," ","280"," ","398.15"," ","60"," ","85.32"," "
"2007/08","S08000020"," ",3,"SMR04"," ","420"," ","348.03"," ","310"," ","256.88"," ","100"," ","82.86"," "
"2007/08","S08000020"," ",4,"SMR04"," ","440"," ","292.07"," ","340"," ","225.69"," ","80"," ","53.1"," "
"2007/08","S08000020"," ",5,"SMR04"," ","340"," ","195.94"," ","280"," ","161.36"," ","70"," ","40.34"," "
"2007/08","S08000031"," ",1,"SMR04"," ","3310"," ","798.43"," ","2360"," ","569.28"," ","540"," ","130.26"," "
"2007/08","S08000031"," ",2,"SMR04"," ","970"," ","507.82"," ","740"," ","387.41"," ","210"," ","109.94"," "
"2007/08","S08000031"," ",3,"SMR04"," ","580"," ","376.25"," ","430"," ","278.95"," ","160"," ","103.79"," "
"2007/08","S08000031"," ",4,"SMR04"," ","420"," ","291.46"," ","320"," ","222.06"," ","200"," ","138.79"," "
"2007/08","S08000031"," ",5,"SMR04"," ","420"," ","201.77"," ","300"," ","144.12"," ","80"," ","38.43"," "
"2007/08","S08000022"," ",1,"SMR04"," ","280"," ","990.24"," ","220"," ","778.04"," ","40"," ","141.46"," "
"2007/08","S08000022"," ",2,"SMR04"," ","320"," ","543.52"," ","250"," ","424.63"," ","60"," ","101.91"," "
"2007/08","S08000022"," ",3,"SMR04"," ","490"," ","415.17"," ","380"," ","321.97"," ","110"," ","93.2"," "
"2007/08","S08000022"," ",4,"SMR04"," ","230"," ","287.33"," ","190"," ","237.36"," ","40"," ","49.97"," "
"2007/08","S08000022"," ",5,"SMR04"," ","60"," ","202.92"," ","50"," ","169.1"," ","10"," ","33.82"," "
"2007/08","S08000032"," ",1,"SMR04"," ","1080"," ","654.67"," ","730"," ","442.51"," ","170"," ","103.05"," "
"2007/08","S08000032"," ",2,"SMR04"," ","890"," ","529.6"," ","600"," ","357.04"," ","180"," ","107.11"," "
"2007/08","S08000032"," ",3,"SMR04"," ","520"," ","396.39"," ","370"," ","282.05"," ","160"," ","121.97"," "
"2007/08","S08000032"," ",4,"SMR04"," ","210"," ","213.87"," ","160"," ","162.95"," ","40"," ","40.74"," "
"2007/08","S08000032"," ",5,"SMR04"," ","110"," ","138.96"," ","80"," ","101.06"," ","30"," ","37.9"," "
"2007/08","S08000024"," ",1,"SMR04"," ","840"," ","814.13"," ","600"," ","581.52"," ","110"," ","106.61"," "
"2007/08","S08000024"," ",2,"SMR04"," ","1030"," ","652.49"," ","700"," ","443.44"," ","140"," ","88.69"," "
"2007/08","S08000024"," ",3,"SMR04"," ","660"," ","499.06"," ","470"," ","355.39"," ","160"," ","120.98"," "
"2007/08","S08000024"," ",4,"SMR04"," ","520"," ","358.63"," ","380"," ","262.08"," ","110"," ","75.86"," "
"2007/08","S08000024"," ",5,"SMR04"," ","630"," ","239.4"," ","480"," ","182.4"," ","120"," ","45.6"," "
"2007/08","S08000025"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2007/08","S08000025"," ",2,"SMR04"," ","10"," ","255.89"," ","0"," ","0"," ","0"," ","0"," "
"2007/08","S08000025"," ",3,"SMR04"," ","20"," ","294.68"," ","10"," ","147.34"," ","0"," ","0"," "
"2007/08","S08000025"," ",4,"SMR04"," ","20"," ","216.5"," ","10"," ","108.25"," ","0"," ","0"," "
"2007/08","S08000025"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2007/08","S08000026"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2007/08","S08000026"," ",2,"SMR04"," ","10"," ","339.67"," ","10"," ","339.67"," ","0"," ","0"," "
"2007/08","S08000026"," ",3,"SMR04"," ","20"," ","154.94"," ","20"," ","154.94"," ","0"," ","0"," "
"2007/08","S08000026"," ",4,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2007/08","S08000026"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2007/08","S08000030"," ",1,"SMR04"," ","500"," ","717.22"," ","370"," ","530.74"," ","90"," ","129.1"," "
"2007/08","S08000030"," ",2,"SMR04"," ","490"," ","711.85"," ","360"," ","522.99"," ","70"," ","101.69"," "
"2007/08","S08000030"," ",3,"SMR04"," ","340"," ","462.9"," ","260"," ","353.98"," ","70"," ","95.3"," "
"2007/08","S08000030"," ",4,"SMR04"," ","460"," ","392.72"," ","330"," ","281.73"," ","100"," ","85.37"," "
"2007/08","S08000030"," ",5,"SMR04"," ","190"," ","274.37"," ","140"," ","202.17"," ","40"," ","57.76"," "
"2007/08","S08000028"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2007/08","S08000028"," ",2,"SMR04"," ","90"," ","496.44"," ","70"," ","386.12"," ","10"," ","55.16"," "
"2007/08","S08000028"," ",3,"SMR04"," ","20"," ","220.24"," ","20"," ","220.24"," ","10"," ","110.12"," "
"2007/08","S08000028"," ",4,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2007/08","S08000028"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2008/09","S08000015"," ",1,"SMR04"," ","790"," ","753.4"," ","570"," ","543.59"," ","100"," ","95.37"," "
"2008/09","S08000015"," ",2,"SMR04"," ","480"," ","477.37"," ","360"," ","358.03"," ","70"," ","69.62"," "
"2008/09","S08000015"," ",3,"SMR04"," ","160"," ","262.92"," ","130"," ","213.62"," ","40"," ","65.73"," "
"2008/09","S08000015"," ",4,"SMR04"," ","130"," ","227.73"," ","100"," ","175.18"," ","30"," ","52.55"," "
"2008/09","S08000015"," ",5,"SMR04"," ","90"," ","184.57"," ","60"," ","123.05"," ","20"," ","41.02"," "
"2008/09","S08000016"," ",1,"SMR04"," ","30"," ","530.69"," ","20"," ","353.79"," ","0"," ","0"," "
"2008/09","S08000016"," ",2,"SMR04"," ","150"," ","1131.82"," ","90"," ","679.09"," ","10"," ","75.45"," "
"2008/09","S08000016"," ",3,"SMR04"," ","250"," ","678.89"," ","170"," ","461.64"," ","40"," ","108.62"," "
"2008/09","S08000016"," ",4,"SMR04"," ","210"," ","433.31"," ","140"," ","288.87"," ","40"," ","82.54"," "
"2008/09","S08000016"," ",5,"SMR04"," ","30"," ","327.33"," ","20"," ","218.22"," ","10"," ","109.11"," "
"2008/09","S08000017"," ",1,"SMR04"," ","100"," ","684.37"," ","80"," ","547.5"," ","20"," ","136.87"," "
"2008/09","S08000017"," ",2,"SMR04"," ","190"," ","492.74"," ","140"," ","363.07"," ","50"," ","129.67"," "
"2008/09","S08000017"," ",3,"SMR04"," ","160"," ","326.32"," ","120"," ","244.74"," ","20"," ","40.79"," "
"2008/09","S08000017"," ",4,"SMR04"," ","120"," ","303.57"," ","90"," ","227.68"," ","20"," ","50.59"," "
"2008/09","S08000017"," ",5,"SMR04"," ","20"," ","215.61"," ","10"," ","107.81"," ","0"," ","0"," "
"2008/09","S08000029"," ",1,"SMR04"," ","470"," ","720.62"," ","330"," ","505.96"," ","70"," ","107.33"," "
"2008/09","S08000029"," ",2,"SMR04"," ","380"," ","492.16"," ","280"," ","362.65"," ","80"," ","103.61"," "
"2008/09","S08000029"," ",3,"SMR04"," ","280"," ","354.78"," ","220"," ","278.76"," ","70"," ","88.7"," "
"2008/09","S08000029"," ",4,"SMR04"," ","210"," ","297.68"," ","160"," ","226.8"," ","40"," ","56.7"," "
"2008/09","S08000029"," ",5,"SMR04"," ","160"," ","234.78"," ","120"," ","176.08"," ","20"," ","29.35"," "
"2008/09","S08000019"," ",1,"SMR04"," ","310"," ","777.57"," ","210"," ","526.74"," ","40"," ","100.33"," "
"2008/09","S08000019"," ",2,"SMR04"," ","370"," ","519.95"," ","270"," ","379.42"," ","60"," ","84.32"," "
"2008/09","S08000019"," ",3,"SMR04"," ","170"," ","309.83"," ","140"," ","255.16"," ","30"," ","54.68"," "
"2008/09","S08000019"," ",4,"SMR04"," ","160"," ","238.61"," ","120"," ","178.96"," ","30"," ","44.74"," "
"2008/09","S08000019"," ",5,"SMR04"," ","110"," ","183.13"," ","80"," ","133.18"," ","70"," ","116.53"," "
"2008/09","S08000020"," ",1,"SMR04"," ","230"," ","679.13"," ","160"," ","472.44"," ","30"," ","88.58"," "
"2008/09","S08000020"," ",2,"SMR04"," ","380"," ","537.22"," ","280"," ","395.85"," ","60"," ","84.82"," "
"2008/09","S08000020"," ",3,"SMR04"," ","460"," ","376.21"," ","360"," ","294.43"," ","80"," ","65.43"," "
"2008/09","S08000020"," ",4,"SMR04"," ","430"," ","282.09"," ","330"," ","216.49"," ","70"," ","45.92"," "
"2008/09","S08000020"," ",5,"SMR04"," ","320"," ","183.5"," ","270"," ","154.83"," ","60"," ","34.41"," "
"2008/09","S08000031"," ",1,"SMR04"," ","3460"," ","829.09"," ","2520"," ","603.85"," ","540"," ","129.4"," "
"2008/09","S08000031"," ",2,"SMR04"," ","1060"," ","552.9"," ","780"," ","406.85"," ","220"," ","114.75"," "
"2008/09","S08000031"," ",3,"SMR04"," ","570"," ","365.94"," ","450"," ","288.9"," ","120"," ","77.04"," "
"2008/09","S08000031"," ",4,"SMR04"," ","430"," ","298.29"," ","340"," ","235.86"," ","170"," ","117.93"," "
"2008/09","S08000031"," ",5,"SMR04"," ","380"," ","182.8"," ","290"," ","139.5"," ","70"," ","33.67"," "
"2008/09","S08000022"," ",1,"SMR04"," ","280"," ","977.07"," ","210"," ","732.81"," ","40"," ","139.58"," "
"2008/09","S08000022"," ",2,"SMR04"," ","330"," ","557.14"," ","250"," ","422.08"," ","60"," ","101.3"," "
"2008/09","S08000022"," ",3,"SMR04"," ","470"," ","397.3"," ","370"," ","312.77"," ","100"," ","84.53"," "
"2008/09","S08000022"," ",4,"SMR04"," ","240"," ","293.89"," ","200"," ","244.91"," ","40"," ","48.98"," "
"2008/09","S08000022"," ",5,"SMR04"," ","50"," ","172.18"," ","40"," ","137.74"," ","10"," ","34.44"," "
"2008/09","S08000032"," ",1,"SMR04"," ","1110"," ","673.14"," ","790"," ","479.08"," ","150"," ","90.96"," "
"2008/09","S08000032"," ",2,"SMR04"," ","930"," ","549.4"," ","660"," ","389.9"," ","160"," ","94.52"," "
"2008/09","S08000032"," ",3,"SMR04"," ","500"," ","377.95"," ","380"," ","287.24"," ","150"," ","113.39"," "
"2008/09","S08000032"," ",4,"SMR04"," ","190"," ","191.47"," ","150"," ","151.16"," ","40"," ","40.31"," "
"2008/09","S08000032"," ",5,"SMR04"," ","130"," ","164.75"," ","90"," ","114.06"," ","30"," ","38.02"," "
"2008/09","S08000024"," ",1,"SMR04"," ","760"," ","729"," ","590"," ","565.94"," ","110"," ","105.51"," "
"2008/09","S08000024"," ",2,"SMR04"," ","960"," ","600.81"," ","660"," ","413.06"," ","140"," ","87.62"," "
"2008/09","S08000024"," ",3,"SMR04"," ","670"," ","497.08"," ","470"," ","348.7"," ","140"," ","103.87"," "
"2008/09","S08000024"," ",4,"SMR04"," ","520"," ","353.33"," ","380"," ","258.2"," ","100"," ","67.95"," "
"2008/09","S08000024"," ",5,"SMR04"," ","580"," ","220.6"," ","440"," ","167.35"," ","120"," ","45.64"," "
"2008/09","S08000025"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2008/09","S08000025"," ",2,"SMR04"," ","10"," ","252.33"," ","10"," ","252.33"," ","0"," ","0"," "
"2008/09","S08000025"," ",3,"SMR04"," ","20"," ","297.35"," ","10"," ","148.68"," ","0"," ","0"," "
"2008/09","S08000025"," ",4,"SMR04"," ","10"," ","106.18"," ","10"," ","106.18"," ","0"," ","0"," "
"2008/09","S08000025"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2008/09","S08000026"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2008/09","S08000026"," ",2,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2008/09","S08000026"," ",3,"SMR04"," ","20"," ","154.37"," ","20"," ","154.37"," ","0"," ","0"," "
"2008/09","S08000026"," ",4,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2008/09","S08000026"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2008/09","S08000030"," ",1,"SMR04"," ","570"," ","814.12"," ","430"," ","614.16"," ","80"," ","114.26"," "
"2008/09","S08000030"," ",2,"SMR04"," ","520"," ","745.04"," ","380"," ","544.45"," ","80"," ","114.62"," "
"2008/09","S08000030"," ",3,"SMR04"," ","320"," ","430.21"," ","270"," ","362.99"," ","70"," ","94.11"," "
"2008/09","S08000030"," ",4,"SMR04"," ","450"," ","379.27"," ","350"," ","294.99"," ","80"," ","67.43"," "
"2008/09","S08000030"," ",5,"SMR04"," ","200"," ","289.57"," ","170"," ","246.13"," ","40"," ","57.91"," "
"2008/09","S08000028"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2008/09","S08000028"," ",2,"SMR04"," ","80"," ","438.89"," ","60"," ","329.16"," ","20"," ","109.72"," "
"2008/09","S08000028"," ",3,"SMR04"," ","30"," ","331.42"," ","30"," ","331.42"," ","10"," ","110.47"," "
"2008/09","S08000028"," ",4,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2008/09","S08000028"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2009/10","S08000015"," ",1,"SMR04"," ","750"," ","717.07"," ","520"," ","497.17"," ","120"," ","114.73"," "
"2009/10","S08000015"," ",2,"SMR04"," ","490"," ","487.47"," ","350"," ","348.19"," ","60"," ","59.69"," "
